卫视,#genre#
就算没有如果张杰,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
屋顶着火宋茜,https://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
巫启贤只因你伤心,http://vodcdn.video.taobao.com/oss/ali-video/c28acbe36530da595b04161855bba004/video.m3u8
张杰 Ⅰ 就算没有如果,https://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-1%2Fhost%2Ff5f960beaff319951e978ff3850b31434a5d64f13c03c9724e988c251426270d
张杰 Ⅰ 浮诛,https://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F592cfc9d5b5bc41242144504ccf1f9f9df9d15b863f6f33c610e552faf629cd9
张碧晨/赵丽颖 Ⅰ 望,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
张秀卿车站,http://vd2.bdstatic.com/mda-jjmnjgiabtvmy13u/sc/mda-jjmnjgiabtvmy13u.mp4
当我孤独的时候还可以抱着你郑源,https://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
彭佳慧回味,http://vodcdn.video.taobao.com/oss/ali-video/6801f707771eacdb5264f8bb20e4d599/video.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
怀旧金曲:刀郎《黄玫瑰》,https://vdse.bdstatic.com//893331fdfab5d04e5c93e2adbbf1e949.mp4
情歌皇后林翠萍《相见不如不见》,https://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
月光瞑蔡秋凤,http://txmov2.a.yximgs.com/upic/2020/11/25/15/BMjAyMDExMjUxNTQxMjRfMTU0MDc1NjUwOF8zOTc3MDYxOTQzOF8yXzM=_b_B5ef50d6b7967ca637b709b0bbd215806.mp4
望赵丽颖张碧晨,https://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
李圣杰痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李玲玉女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
杜德伟情人,http://vdown.kuwo.cn:80/resource/t4/59/86/iXqIb2KOC3M.mp4
林翠萍《麦搁來这套》HD,https://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4
林翠萍经典情歌《相思豆》,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
林翠萍经典老歌《相会在梦里》,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
梦中情人林乔安,http://txmov2.a.yximgs.com/upic/2020/11/08/21/BMjAyMDExMDgyMTAwMTNfMTU0MDc1NjUwOF8zODk0OTg4ODcxN18yXzM=_b_B5faf49255e0be7fc042ea521c28a458e.mp4
歌MV33,http://vd4.bdstatic.com/mda-ickhjq8gkcxz55i1/sc/mda-ickhjq8gkcxz55i1.mp4
歌MV34,http://vd4.bdstatic.com/mda-ihkwerpgqm1v3ehy/sc/mda-ihkwerpgqm1v3ehy.mp4
歌MV35,http://vd4.bdstatic.com/mda-jhid37v9u4vny09j/sc/mda-jhid37v9u4vny09j.mp4
歌MV36,http://vd4.bdstatic.com/mda-icpieeuwfuwruijw/sc/mda-icpieeuwfuwruijw.mp4
歌MV37,http://vd4.bdstatic.com/mda-jhtriuc2z5fddtre/sc/mda-jhtriuc2z5fddtre.mp4
歌MV38,http://vd4.bdstatic.com/mda-jepbbqntd414qsem/sc/mda-jepbbqntd414qsem.mp4
歌MV48,http://vd4.bdstatic.com/mda-ji3nh9t9qpewj26m/sc/mda-ji3nh9t9qpewj26m.mp4
歡喜就好,http://vdown.kuwo.cn:80/resource//t4/33/65/I4Vpjif2dxY.mp4
毛不易 Ⅰ 借,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
毛不易 Ⅰ 牧马城市,https://vdse.bdstatic.com//1d83dfc2411243e5b9f44462e1e55ab3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A40Z%2F-1%2Fhost%2F4739737cd8b21cbdb307a5d008abe88a61afce23616c55f2a8fae768fc2b6764
毛不易 Ⅰ 给你给我,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
江蕙梦中的情话,http://vd2.bdstatic.com/mda-ji4rwrwg7fijyqkh/mda-ji4rwrwg7fijyqkh.mp4
浪子的心情,http://vdown.kuwo.cn:80/resource/t4/53/44/3Rve23J-sy8.mp4
浪子闲话笑纳赤伶,https://vd3.bdstatic.com/mda-mi0jir5caqx8xtmh/1080p/cae_h264/1630505223203305128/mda-mi0jir5caqx8xtmh.mp4
浮诛张杰,https://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
海鸥飞龙梅子,https://vd2.bdstatic.com/mda-kgrx6ftzptj5x4i9/v1-cae/1080p/mda-kgrx6ftzptj5x4i9.mp4
点歌的人海来阿木,https://vd3.bdstatic.com/mda-maqxxg1hrznsdf1a/v1-cae/1080p/mda-maqxxg1hrznsdf1a.mp4
王七七 Ⅰ 我愿意平凡的陪在你身旁,https://vdse.bdstatic.com/570e05ef514db00b14c9c10d1aef7f1f.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fd5332371b8e0882511e0b75041fcd24f0899fa4237f56edacb89b6734f95ca97
王彩華爱情的骗子我问你,http://vd4.bdstatic.com/mda-jm4h7v1isxwc660u/sc/mda-jm4h7v1isxwc660u.mp4
王菲容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王麟伤不起,http://vodcdn.video.taobao.com/oss/ali-video/1e3633ff1c3a525e148968b45c18f780/video.m3u8
用力活着张茜,https://vd4.bdstatic.com/mda-mfmcz8hk0qjieck2/1080p/cae_h264/1624355388377695977/mda-mfmcz8hk0qjieck2.mp4
男儿当自强 林子祥,http://vdown.kuwo.cn:80/resource/t4/35/8/byLO9W5m5Y8.mp4
筷子兄弟小苹果,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
罗时丰一定要成功,http://vd1.bdstatic.com/mda-hgmk00ncqxvvix0v/mda-hgmk00ncqxvvix0v.mp4
罗时丰心事,http://vd2.bdstatic.com/mda-jaadiz1rwrtrj7kw/sc/mda-jaadiz1rwrtrj7kw.mp4
罗时丰擦掉彼句我爱你[768*432],http://vd1.bdstatic.com/mda-hj3j9zhu12h99a79/vs-f5f50550f0b93f5020da43ab88266eda-watermark//mda-hj3j9zhu12h99a79.mp4
罗时丰无情之梦,http://vd2.bdstatic.com/mda-je1jq1hvgmab08gd/sc/mda-je1jq1hvgmab08gd.mp4
罗时丰爱情的路,http://vd4.bdstatic.com/mda-jcrjcp1wy5q2i00n/sc/mda-jcrjcp1wy5q2i00n.mp4
罗时丰爱那么痛,http://vd2.bdstatic.com/mda-jcrjbhmgprhs00c4/sc/mda-jcrjbhmgprhs00c4.mp4
罗时丰男人的汗[848*480],http://vd4.bdstatic.com/mda-jm491avwdp96qg02//mda-jm491avwdp96qg02.mp4
美酒加咖啡 龙飘飘F,https://vdse.bdstatic.com//816c73543ede254586a625cacc67ea0f.mp4
胡夏 Ⅰ 只问你肯不肯,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F09b9a33c3ded7584f68a3b875a10ba6a021d74f32e4144c2c0327f05c57abfdc
草蜢半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢失恋阵綫联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
蔡丽津月圆情,http://vd3.bdstatic.com/mda-jm53zq7k0b0kbxch/sc/mda-jm53zq7k0b0kbxch.mp4
许艺娜 Ⅰ 如梦令,https://vdse.bdstatic.com/20e606730cb53b91bd4a4d2b0323e563.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F105e954b546582862111230676e2cdc84b0144bf00447793daa377381b7ddb0f
许茹芸如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
谭维维《蓝莲花》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201112/5623330ySHJCzL4DxMMpOtgHo.mp4
辛晓琪俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8
邓丽君 歌曲精选九首 經典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
醉千年李袁杰,http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53//mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1#http://vd3.bdstatic.com/mda-ihai9qt3yny3sx53/hd/mda-ihai9qt3yny3sx53.mp4?pd=19&vt=1
陈倩倩婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
陈小云爱人跟人走,http://vd4.bdstatic.com/mda-jgvqig36bu4rc0ej/sc/mda-jgvqig36bu4rc0ej.mp4
陈慧娴归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
陈柯宇生僻字,http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9//mda-jb28qp6tauzkzpy9.mp4#http://vd2.bdstatic.com/mda-jb28qp6tauzkzpy9/hd/mda-jb28qp6tauzkzpy9.mp4
陈淑苹我的伤心谁人知,http://vd3.bdstatic.com/mda-ijjfe3s5z1iyvzgq/sc/mda-ijjfe3s5z1iyvzgq.mp4
陈淑苹离家,http://vd2.bdstatic.com/mda-iftyuk6tjcxrm53p/sc/mda-iftyuk6tjcxrm53p.mp4
陈淑苹黄昏之恋[848*480],http://vd4.bdstatic.com/mda-jk0m1rgje4eh01cw//mda-jk0m1rgje4eh01cw.mp4
陈瑞一生的等待,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583215&response=res&format=mp4&type=convert_url
陈瑞一辈子的真爱,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_28470656&response=res&format=mp4&type=convert_url
陈瑞三生三世,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_6449820&response=res&format=mp4&type=convert_url
陈瑞分手了别来打扰我,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_5835684&response=res&format=mp4&type=convert_url
陈瑞别思,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_3429064&response=res&format=mp4&type=convert_url
陈瑞天长地久,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583220&response=res&format=mp4&type=convert_url
陈瑞心中的牵挂,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583211&response=res&format=mp4&type=convert_url
陈瑞曾經是我的最爱的女人,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_486357&response=res&format=mp4&type=convert_url
陈瑞有谁知道我在等你,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1583218&response=res&format=mp4&type=convert_url
陈瑞烛光里的妈妈,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1024266&response=res&format=mp4&type=convert_url
陈瑞爱得真伤的深,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218839&response=res&format=mp4&type=convert_url
陈瑞爱的痕迹,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_1218815&response=res&format=mp4&type=convert_url
陈瑞父亲,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_4247454&response=res&format=mp4&type=convert_url
陈瑞男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
陈瑞红尘永相伴,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_506435&response=res&format=mp4&type=convert_url
陈瑞鱼和水的故事,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_353501&response=res&format=mp4&type=convert_url
陈百潭初恋[848*480],http://vd4.bdstatic.com/mda-jk22i7yt5vyjbgwt//mda-jk22i7yt5vyjbgwt.mp4
陈雷随缘,http://vdown.kuwo.cn:80/resource//t1/34/c9596b26ffc64cb5ab2c3f82068d167a.mp4
雨中相思龙千玉,http://txmov2.a.yximgs.com/upic/2020/11/25/16/BMjAyMDExMjUxNjAwNDRfMTU0MDc1NjUwOF8zOTc3MTI2OTA2MF8yXzM=_b_B0652e68c50f21d5cb6bdda5dbc7a3c13.mp4
雨花石云朵,http://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/20a65dbb23e4448cbcb52a756ebdc74d/2000.m3u8
飞鸟和蝉任然,https://vd4.bdstatic.com/mda-kmagpap54qyv855r/v1-cae/1080p/mda-kmagpap54qyv855r.mp4
魏新雨 Ⅰ 恋人心,https://vdse.bdstatic.com//e179fea2ba171a7268188a055702229d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A18%3A42Z%2F-1%2Fhost%2F84badc350a20f1dfe035e91408acfe7e4b1e69fe262f4faaa5ca3af837e1592b
黄凯芹相爱很难,http://vodcdn.video.taobao.com/oss/ali-video/11b6273898b6a1b1da34e646264cd036/video.m3u8
龙梅子都说,https://vd3.bdstatic.com:443/mda-ma7cm59x1m4015ip/v2-hknm/1080p/mda-ma7cm59x1m4015ip.mp4
龙飘飘 歌声恋情,https://vd3.bdstatic.com/mda-nbr8qai32badkdf1/sc/cae_h264_delogo/1645933170027877953/mda-nbr8qai32badkdf1.mp4
龙飘飘《往事》,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
龙飘飘《我没醉》,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
龙飘飘經典老歌《后悔爱上你》,https://vdse.bdstatic.com//bde5b937e292c240a4322d9719deb98b.mp4

斗鱼,#genre#
18yearsold天残少年K9 k9：午夜激情牢车！,https://qiheyi.pages.dev/douyu/235520
20岁天才歌手Running PUBG补给箱开启！道具限时领！,https://qiheyi.pages.dev/douyu/2448877
80it电脑网 郑州80it：16周年店庆电脑活动开始啦,https://qiheyi.pages.dev/douyu/434213
AC绅士向 绅多雷：周日凌晨一点直播嘉年华,https://qiheyi.pages.dev/douyu/45662
Ay杰瑞 无极之道在我内心延续,https://qiheyi.pages.dev/douyu/9771
A妹A妹 新人主播 10011,https://qiheyi.pages.dev/douyu/4520630
Lin菠萝 哥这次我真的想通了,https://qiheyi.pages.dev/douyu/8393255
MQ丶蜘蛛馍 蜘蛛馍：野区教学每晚12点直播 不见不散,https://qiheyi.pages.dev/douyu/226037
Minimumsea最小的海 双倍~新英雄上线试玩中！,https://qiheyi.pages.dev/douyu/3691980
Nostalie NO:1点半一起看下嘉年华,https://qiheyi.pages.dev/douyu/142488
QuQu非常规大师 5排CS，钻石双倍亲,https://qiheyi.pages.dev/douyu/178432
Tyloo骄阳 【骄阳】PUBG补给箱开启！道具限时领！,https://qiheyi.pages.dev/douyu/6049122
YTG丶落幕 重庆狼队VS广州TTG,https://qiheyi.pages.dev/douyu/9756096
Zy丶腰子 开心三角洲 快乐摸大红.,https://qiheyi.pages.dev/douyu/1222615
byd小阿超 海斗小猪头~上车等于爽！,https://qiheyi.pages.dev/douyu/5283485
i悠丶 天塌了，退休了！,https://qiheyi.pages.dev/douyu/10739363
pigff 【pig】PUBG补给箱开启！道具限时领,https://qiheyi.pages.dev/douyu/24422
wtybill 晚点转播嘉年华和比赛,https://qiheyi.pages.dev/douyu/57321
wzy258 今天晚上有比赛早点下,https://qiheyi.pages.dev/douyu/10566087
一口小幼包 美丽的小妈妈,https://qiheyi.pages.dev/douyu/12639956
一萌imu 小店 折扣券 抽奖中！,https://qiheyi.pages.dev/douyu/6503272
一颗豆豆iu 3号出发成都~,https://qiheyi.pages.dev/douyu/11969714
三角洲行动赛事 DFPL夏季赛季后赛车轮赛DAY3,https://qiheyi.pages.dev/douyu/12510244
三酒OuO 风吹哪页读哪页。,https://qiheyi.pages.dev/douyu/2421040
中年人拳师七号 S18和S165你喜欢哪个赛季,https://qiheyi.pages.dev/douyu/1476712
丸子头的文哥哥 速看s18开始冲王者！,https://qiheyi.pages.dev/douyu/3305122
九妹笑笑 天南地北笑笑最美,https://qiheyi.pages.dev/douyu/6264482
二呆啾 温柔姐姐伴你入睡~,https://qiheyi.pages.dev/douyu/5092355
仙凡哥哥丶 速来~教你一个超厉害阵容~上大分~直播中,https://qiheyi.pages.dev/douyu/787579
余小C真的很强 余小C：今天又是元气满满的一天！,https://qiheyi.pages.dev/douyu/1126960
兔兔比比Ssy ✨声优✨你的妻子不容易,https://qiheyi.pages.dev/douyu/6565750
八卦象棋大师 2026年二代闭关锁☞布局开战。,https://qiheyi.pages.dev/douyu/851040
兮饭锐雯 海斗王子归来咯,https://qiheyi.pages.dev/douyu/108780
刷白 每日乱杀秀,https://qiheyi.pages.dev/douyu/474669
北北子呀 【有位】甜甜的出现了,https://qiheyi.pages.dev/douyu/10044682
南曦a 西安笨小孩 晚上到早上,https://qiheyi.pages.dev/douyu/5694301
南波儿大魔王丶 云顶王者局前十冲第一！,https://qiheyi.pages.dev/douyu/5526219
卡司一明月 斗鱼官方推荐【交友厅】,https://qiheyi.pages.dev/douyu/10939764
卡司一星梦阁1 天南地北扯闲话，在线征集离谱日常,https://qiheyi.pages.dev/douyu/10799022
卷耳喵OuO 【电一】老公不在家，偷偷玩游戏~,https://qiheyi.pages.dev/douyu/7719479
叫我老陈就好了 来这里开心就好！！！！,https://qiheyi.pages.dev/douyu/74960
可可昕ohh 返场皮肤来啦,https://qiheyi.pages.dev/douyu/9252212
叶落乄初冬 21铁盗贼大秘境,https://qiheyi.pages.dev/douyu/62081
叶音符 先排位 后海斗！,https://qiheyi.pages.dev/douyu/12313
四国军棋欠你幸福 不让我下军棋我就生气,https://qiheyi.pages.dev/douyu/280087
地狱小猫921 地狱小猫喵~市区团建!,https://qiheyi.pages.dev/douyu/12868040
墨衣moyi 大家周末好啊 8834570,https://qiheyi.pages.dev/douyu/8834570
夏小夏i 重庆第一锁骨~~~,https://qiheyi.pages.dev/douyu/11633651
大杨0437 激情澎湃万众宠爱,https://qiheyi.pages.dev/douyu/7850437
天天vivid 放空是一种生活态度,https://qiheyi.pages.dev/douyu/12220638
天天同学i 带粉晋级赛/上车d,https://qiheyi.pages.dev/douyu/5741240
奶酪味的小迷惑 本想做你心尖尖上的人，没想到你是五角星,https://qiheyi.pages.dev/douyu/4644645
姜姜安娜 我们好像在哪里见过.,https://qiheyi.pages.dev/douyu/721304
孙悟空丨兰林汉 兰林汉：猫来！一元粉丝牌！双倍亲密度~,https://qiheyi.pages.dev/douyu/475252
守望先锋赛事专用 2026守望先锋世界杯淘汰赛DAY1,https://qiheyi.pages.dev/douyu/945572
官派丨一见钟情 【斗鱼官方】24小时派单一厅,https://qiheyi.pages.dev/douyu/3828157
官派丨两情相悦 【斗鱼官方】24小时派单二厅,https://qiheyi.pages.dev/douyu/8514651
小儿郎丶丶 梦幻西游手游~221869,https://qiheyi.pages.dev/douyu/221869
小欣欣7v7 今日钻石双倍卡 啵啵,https://qiheyi.pages.dev/douyu/12174524
小烊没烦恼 广东 170 有感觉嘛~,https://qiheyi.pages.dev/douyu/9856063
小童酱酱 祝大魔猪9.26生日快乐！,https://qiheyi.pages.dev/douyu/7208773
小美佳呀 大王你今天想我了吗,https://qiheyi.pages.dev/douyu/10106809
小角色ovo 玩象棋冲王者！！！！,https://qiheyi.pages.dev/douyu/10216093
尤优Baby 哎呀 晕倒在哥哥怀里了,https://qiheyi.pages.dev/douyu/1769784
帽子戏法Chess 象棋飞刀王，刁钻绝情手段！,https://qiheyi.pages.dev/douyu/4487219
幼小宁 王者万象棋 已王者 冲全国前十,https://qiheyi.pages.dev/douyu/11144076
恰饭丶DZZ 新赛季来临冲冲冲,https://qiheyi.pages.dev/douyu/309763
抱走小趴菜 人肥嘟嘟的，胆子也肥嘟嘟的～,https://qiheyi.pages.dev/douyu/8819763
斗鱼吃鸡赛事 【PCL秋季赛】S阶段小组赛BC组重播,https://qiheyi.pages.dev/douyu/100
早安酱Au 好运降临！！！ 12339275,https://qiheyi.pages.dev/douyu/12339275
是初辞阿 陪伴型主播17铁啦~,https://qiheyi.pages.dev/douyu/8893763
是艺艺呢 好运常伴版,https://qiheyi.pages.dev/douyu/11225459
暴雪游戏频道 2026暴雪嘉年华主舞台DAY1,https://qiheyi.pages.dev/douyu/525207
暴雪游戏频道2 2026炉石传说世界冠军赛Day4,https://qiheyi.pages.dev/douyu/696178
暴雪游戏频道3 2026暴雪嘉年华魔兽世界舞台,https://qiheyi.pages.dev/douyu/449654
暴雪游戏频道4 2026暴雪嘉年华经典传奇杯舞台DAY1,https://qiheyi.pages.dev/douyu/683821
木光熠熠 五千 你到底在哪里 快回来啊,https://qiheyi.pages.dev/douyu/7583248
朴允恩 少爷 夫人终于直播了,https://qiheyi.pages.dev/douyu/2518737
李灿西 祝蕾拉oi发财被爱~泡芙携夜皇杯欢迎你~,https://qiheyi.pages.dev/douyu/12729476
梨落秋溪 梨落：王者1074开冲，目标第一,https://qiheyi.pages.dev/douyu/594019
武神59 晚上好 兄弟们！！！！！！！,https://qiheyi.pages.dev/douyu/5168755
每天吃不饱的力酱 想赚钱太难啦950805,https://qiheyi.pages.dev/douyu/950805
江尤奈阿 休息一下啦,https://qiheyi.pages.dev/douyu/9974684
沐沐子i 04 射手 西安纯新人,https://qiheyi.pages.dev/douyu/12889547
洞主丨歌神洞庭湖 欢乐时光已经开始了！,https://qiheyi.pages.dev/douyu/138243
清允熙 巨蟹 168御姐 西安耐看型姐姐~,https://qiheyi.pages.dev/douyu/12802133
清心吃饱了 今天睡饱了 法师21层大秘境,https://qiheyi.pages.dev/douyu/5905138
火力堂主 每日休闲一下！,https://qiheyi.pages.dev/douyu/241123
爱吃鱼的石原 晓朱鼬 冲击3000！随意操作！,https://qiheyi.pages.dev/douyu/921393
爱约一爱约之夏 【交友】颜值女神/点唱/游戏/全能厅,https://qiheyi.pages.dev/douyu/7560043
爱约一青花瓷 交友一厅【我在等你】&zwnj;,https://qiheyi.pages.dev/douyu/171
狼人杀洛阳 机密大坝摸红摸卡,https://qiheyi.pages.dev/douyu/535321
甄知棒 带你快速上手，包教包会,https://qiheyi.pages.dev/douyu/3014399
甜亓一日进斗金 刷点吧，就当喂猪啦～,https://qiheyi.pages.dev/douyu/12410930
石小蓉 一切都交给时间叭77775♫♫～,https://qiheyi.pages.dev/douyu/717613
神机小诸葛 《军棋》生病康复恢复直播时长啦！,https://qiheyi.pages.dev/douyu/259676
罩流痞 星羊柴柴熊熊 购买教程,https://qiheyi.pages.dev/douyu/7920402
耿枫QUQ 猎星服购买入口,https://qiheyi.pages.dev/douyu/7573365
若若跑的贼快 精英手册来啦！,https://qiheyi.pages.dev/douyu/9263298
菜刀三国杀 四个新将！搞起！,https://qiheyi.pages.dev/douyu/160504
蒙宝M 念念不忘必有回响~~,https://qiheyi.pages.dev/douyu/6629668
虎虎酱koi 已离婚，进来吧，等一个心软的神降临！！！,https://qiheyi.pages.dev/douyu/12811045
诗怡同学 杭州 02 等个老公粉~,https://qiheyi.pages.dev/douyu/6859029
赤小兔 【双倍】赤小兔：暴雪嘉年华主持守望世界杯,https://qiheyi.pages.dev/douyu/566837
软萌宁宝 返场道具上架,https://qiheyi.pages.dev/douyu/5717917
轻娱、唇御 轻娱9厅唇、御全厅等宠～,https://qiheyi.pages.dev/douyu/12694616
轻娱丶晚巷酒馆 轻娱86厅 他刚走，速来～,https://qiheyi.pages.dev/douyu/11508661
逸只小野 你知道我在等你吗 12700694,https://qiheyi.pages.dev/douyu/12700694
邦Sa 挑战吃10鸡！鸡王之王就是我！,https://qiheyi.pages.dev/douyu/5720533
野马阿发 发： 正在直播！,https://qiheyi.pages.dev/douyu/533175
阿涛皎月Carry 涛神勇闯艾欧尼亚！,https://qiheyi.pages.dev/douyu/6560603
阿雅Midori 【钻粉双倍】盗贼之海DAY1,https://qiheyi.pages.dev/douyu/9667590
青凝9 都会过去的 天总会亮,https://qiheyi.pages.dev/douyu/6842534
青蛙太子GD 挑战124600个波比跳,https://qiheyi.pages.dev/douyu/7008268
靓旭 改版啦！！！每天七点上班！！,https://qiheyi.pages.dev/douyu/1165924
驴酱阿松 重做系统啥也没有,https://qiheyi.pages.dev/douyu/71091
骚易丶 开心每一天...,https://qiheyi.pages.dev/douyu/2207607
鱼玥一人间香奈儿 好运气都在这里！！！,https://qiheyi.pages.dev/douyu/10238788
鱼鱼很奈斯w 12621394的直播间,https://qiheyi.pages.dev/douyu/12621394
鲸鱼【南波家族】 757外交官分组开始,https://qiheyi.pages.dev/douyu/12892359
龙四爷攻略组 12号晚上8点一起看原神前瞻！,https://qiheyi.pages.dev/douyu/479079

VIP2xjvip,#genre#
002姬川,https://fc.maa1808.com/c/fpsvmyqlej/fpsvmyqlej.m3u8
004西川,https://fc.maa1808.com/f/xuyanbincr/xuyanbincr.m3u8
146西川,https://fc.maa1808.com/c/nofftnyelj/nofftnyelj.m3u8
182西川,https://fc.maa1808.com/f/tveemkomvr/tveemkomvr.m3u8
239西川,https://fc.maa1808.com/n/uvbinnjany/uvbinnjany.m3u8
288西川,https://fc.maa1808.com/m/jtzgqcaxvw/jtzgqcaxvw.m3u8
